comparison_id,dataset_id,role_id,alternative_condition,subject_id,matched_events,alternative_BACC,reference_BACC,paired_difference_BACC
P02-A4-PhysioNetMI-SSL-A4-C2-MULTI-HARD-VOTE-FULL_TRAIN-MR00:VS:A4-C0-CORE,PhysioNetMI,SSL,A4-C2-MULTI-HARD-VOTE,47,45,0.4583333333333333,0.44047619047619047,0.01785714285714285
P02-A4-PhysioNetMI-SSL-A4-C2-MULTI-HARD-VOTE-FULL_TRAIN-MR00:VS:A4-C0-CORE,PhysioNetMI,SSL,A4-C2-MULTI-HARD-VOTE,48,45,0.6699604743083004,0.6215415019762847,0.04841897233201575
P02-A4-PhysioNetMI-SSL-A4-C2-MULTI-HARD-VOTE-FULL_TRAIN-MR00:VS:A4-C0-CORE,PhysioNetMI,SSL,A4-C2-MULTI-HARD-VOTE,57,45,0.5625,0.4494047619047619,0.11309523809523808
P02-A4-PhysioNetMI-SSL-A4-C2-MULTI-HARD-VOTE-FULL_TRAIN-MR00:VS:A4-C0-CORE,PhysioNetMI,SSL,A4-C2-MULTI-HARD-VOTE,6,45,0.5148809523809523,0.4910714285714286,0.023809523809523725
P02-A4-PhysioNetMI-SSL-A4-C2-MULTI-HARD-VOTE-FULL_TRAIN-MR00:VS:A4-C0-CORE,PhysioNetMI,SSL,A4-C2-MULTI-HARD-VOTE,71,45,0.7134387351778657,0.7124505928853755,0.000988142292490224
P02-A4-PhysioNetMI-SSL-A4-C2-MULTI-HARD-VOTE-FULL_TRAIN-MR00:VS:A4-C0-CORE,PhysioNetMI,SSL,A4-C2-MULTI-HARD-VOTE,93,45,0.6877470355731226,0.6452569169960474,0.04249011857707519
P02-A4-PhysioNetMI-SSL-A4-C2-MULTI-HARD-VOTE-FULL_TRAIN-MR00:VS:A4-C0-CORE,PhysioNetMI,SSL,A4-C2-MULTI-HARD-VOTE,98,45,0.46640316205533594,0.46837944664031617,-0.0019762845849802257
P02-A4-PhysioNetMI-SSL-A4-C3-MULTI-PROB-AVG-FULL_TRAIN-MR00:VS:A4-C0-CORE,PhysioNetMI,SSL,A4-C3-MULTI-PROB-AVG,107,45,0.4642857142857143,0.46726190476190477,-0.0029761904761904656
P02-A4-PhysioNetMI-SSL-A4-C3-MULTI-PROB-AVG-FULL_TRAIN-MR00:VS:A4-C0-CORE,PhysioNetMI,SSL,A4-C3-MULTI-PROB-AVG,27,45,0.5790513833992095,0.6462450592885376,-0.06719367588932812
P02-A4-PhysioNetMI-SSL-A4-C3-MULTI-PROB-AVG-FULL_TRAIN-MR00:VS:A4-C0-CORE,PhysioNetMI,SSL,A4-C3-MULTI-PROB-AVG,39,45,0.41897233201581024,0.5553359683794465,-0.1363636363636363
P02-A4-PhysioNetMI-SSL-A4-C3-MULTI-PROB-AVG-FULL_TRAIN-MR00:VS:A4-C0-CORE,PhysioNetMI,SSL,A4-C3-MULTI-PROB-AVG,40,45,0.6220238095238095,0.5476190476190476,0.07440476190476197
P02-A4-PhysioNetMI-SSL-A4-C3-MULTI-PROB-AVG-FULL_TRAIN-MR00:VS:A4-C0-CORE,PhysioNetMI,SSL,A4-C3-MULTI-PROB-AVG,47,45,0.44345238095238093,0.44047619047619047,0.0029761904761904656
P02-A4-PhysioNetMI-SSL-A4-C3-MULTI-PROB-AVG-FULL_TRAIN-MR00:VS:A4-C0-CORE,PhysioNetMI,SSL,A4-C3-MULTI-PROB-AVG,48,45,0.6699604743083004,0.6215415019762847,0.04841897233201575
P02-A4-PhysioNetMI-SSL-A4-C3-MULTI-PROB-AVG-FULL_TRAIN-MR00:VS:A4-C0-CORE,PhysioNetMI,SSL,A4-C3-MULTI-PROB-AVG,57,45,0.625,0.4494047619047619,0.17559523809523808
P02-A4-PhysioNetMI-SSL-A4-C3-MULTI-PROB-AVG-FULL_TRAIN-MR00:VS:A4-C0-CORE,PhysioNetMI,SSL,A4-C3-MULTI-PROB-AVG,6,45,0.4464285714285714,0.4910714285714286,-0.044642857142857206
P02-A4-PhysioNetMI-SSL-A4-C3-MULTI-PROB-AVG-FULL_TRAIN-MR00:VS:A4-C0-CORE,PhysioNetMI,SSL,A4-C3-MULTI-PROB-AVG,71,45,0.7154150197628458,0.7124505928853755,0.0029644268774703386
P02-A4-PhysioNetMI-SSL-A4-C3-MULTI-PROB-AVG-FULL_TRAIN-MR00:VS:A4-C0-CORE,PhysioNetMI,SSL,A4-C3-MULTI-PROB-AVG,93,45,0.6877470355731226,0.6452569169960474,0.04249011857707519
P02-A4-PhysioNetMI-SSL-A4-C3-MULTI-PROB-AVG-FULL_TRAIN-MR00:VS:A4-C0-CORE,PhysioNetMI,SSL,A4-C3-MULTI-PROB-AVG,98,45,0.4654150197628458,0.46837944664031617,-0.0029644268774703386
P02-A4-PhysioNetMI-RIEMANNIAN-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR00:VS:A4-C0-CORE,PhysioNetMI,RIEMANNIAN,A4-C1-LONG-3P5S,107,45,0.5,0.5,0.0
P02-A4-PhysioNetMI-RIEMANNIAN-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR00:VS:A4-C0-CORE,PhysioNetMI,RIEMANNIAN,A4-C1-LONG-3P5S,27,45,0.5,0.5,0.0
P02-A4-PhysioNetMI-RIEMANNIAN-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR00:VS:A4-C0-CORE,PhysioNetMI,RIEMANNIAN,A4-C1-LONG-3P5S,39,45,0.5,0.5,0.0
P02-A4-PhysioNetMI-RIEMANNIAN-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR00:VS:A4-C0-CORE,PhysioNetMI,RIEMANNIAN,A4-C1-LONG-3P5S,40,45,0.5,0.5,0.0
P02-A4-PhysioNetMI-RIEMANNIAN-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR00:VS:A4-C0-CORE,PhysioNetMI,RIEMANNIAN,A4-C1-LONG-3P5S,47,45,0.5,0.5,0.0
P02-A4-PhysioNetMI-RIEMANNIAN-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR00:VS:A4-C0-CORE,PhysioNetMI,RIEMANNIAN,A4-C1-LONG-3P5S,48,45,0.5,0.5,0.0
P02-A4-PhysioNetMI-RIEMANNIAN-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR00:VS:A4-C0-CORE,PhysioNetMI,RIEMANNIAN,A4-C1-LONG-3P5S,57,45,0.5,0.5,0.0
P02-A4-PhysioNetMI-RIEMANNIAN-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR00:VS:A4-C0-CORE,PhysioNetMI,RIEMANNIAN,A4-C1-LONG-3P5S,6,45,0.5,0.5,0.0
P02-A4-PhysioNetMI-RIEMANNIAN-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR00:VS:A4-C0-CORE,PhysioNetMI,RIEMANNIAN,A4-C1-LONG-3P5S,71,45,0.5,0.5,0.0
P02-A4-PhysioNetMI-RIEMANNIAN-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR00:VS:A4-C0-CORE,PhysioNetMI,RIEMANNIAN,A4-C1-LONG-3P5S,93,45,0.5,0.5652173913043478,-0.06521739130434778
P02-A4-PhysioNetMI-RIEMANNIAN-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR00:VS:A4-C0-CORE,PhysioNetMI,RIEMANNIAN,A4-C1-LONG-3P5S,98,45,0.5335968379446641,0.5335968379446641,0.0
P02-A4-PhysioNetMI-RIEMANNIAN-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR00:VS:A4-C0-CORE,PhysioNetMI,RIEMANNIAN,A4-C2-MULTI-HARD-VOTE,107,45,0.5,0.5,0.0
P02-A4-PhysioNetMI-RIEMANNIAN-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR00:VS:A4-C0-CORE,PhysioNetMI,RIEMANNIAN,A4-C2-MULTI-HARD-VOTE,27,45,0.5,0.5,0.0
P02-A4-PhysioNetMI-RIEMANNIAN-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR00:VS:A4-C0-CORE,PhysioNetMI,RIEMANNIAN,A4-C2-MULTI-HARD-VOTE,39,45,0.5,0.5,0.0
P02-A4-PhysioNetMI-RIEMANNIAN-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR00:VS:A4-C0-CORE,PhysioNetMI,RIEMANNIAN,A4-C2-MULTI-HARD-VOTE,40,45,0.5,0.5,0.0
P02-A4-PhysioNetMI-RIEMANNIAN-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR00:VS:A4-C0-CORE,PhysioNetMI,RIEMANNIAN,A4-C2-MULTI-HARD-VOTE,47,45,0.5,0.5,0.0
P02-A4-PhysioNetMI-RIEMANNIAN-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR00:VS:A4-C0-CORE,PhysioNetMI,RIEMANNIAN,A4-C2-MULTI-HARD-VOTE,48,45,0.5,0.5,0.0
P02-A4-PhysioNetMI-RIEMANNIAN-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR00:VS:A4-C0-CORE,PhysioNetMI,RIEMANNIAN,A4-C2-MULTI-HARD-VOTE,57,45,0.5,0.5,0.0
P02-A4-PhysioNetMI-RIEMANNIAN-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR00:VS:A4-C0-CORE,PhysioNetMI,RIEMANNIAN,A4-C2-MULTI-HARD-VOTE,6,45,0.5,0.5,0.0
P02-A4-PhysioNetMI-RIEMANNIAN-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR00:VS:A4-C0-CORE,PhysioNetMI,RIEMANNIAN,A4-C2-MULTI-HARD-VOTE,71,45,0.5,0.5,0.0
P02-A4-PhysioNetMI-RIEMANNIAN-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR00:VS:A4-C0-CORE,PhysioNetMI,RIEMANNIAN,A4-C2-MULTI-HARD-VOTE,93,45,0.5859683794466404,0.5652173913043478,0.020750988142292592
P02-A4-PhysioNetMI-RIEMANNIAN-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR00:VS:A4-C0-CORE,PhysioNetMI,RIEMANNIAN,A4-C2-MULTI-HARD-VOTE,98,45,0.5118577075098814,0.5335968379446641,-0.021739130434782705
P02-A4-PhysioNetMI-RIEMANNIAN-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR00:VS:A4-C0-CORE,PhysioNetMI,RIEMANNIAN,A4-C3-MULTI-PROB-AVG,107,45,0.5,0.5,0.0
P02-A4-PhysioNetMI-RIEMANNIAN-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR00:VS:A4-C0-CORE,PhysioNetMI,RIEMANNIAN,A4-C3-MULTI-PROB-AVG,27,45,0.5,0.5,0.0
P02-A4-PhysioNetMI-RIEMANNIAN-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR00:VS:A4-C0-CORE,PhysioNetMI,RIEMANNIAN,A4-C3-MULTI-PROB-AVG,39,45,0.5,0.5,0.0
P02-A4-PhysioNetMI-RIEMANNIAN-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR00:VS:A4-C0-CORE,PhysioNetMI,RIEMANNIAN,A4-C3-MULTI-PROB-AVG,40,45,0.5,0.5,0.0
P02-A4-PhysioNetMI-RIEMANNIAN-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR00:VS:A4-C0-CORE,PhysioNetMI,RIEMANNIAN,A4-C3-MULTI-PROB-AVG,47,45,0.5,0.5,0.0
P02-A4-PhysioNetMI-RIEMANNIAN-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR00:VS:A4-C0-CORE,PhysioNetMI,RIEMANNIAN,A4-C3-MULTI-PROB-AVG,48,45,0.5,0.5,0.0
P02-A4-PhysioNetMI-RIEMANNIAN-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR00:VS:A4-C0-CORE,PhysioNetMI,RIEMANNIAN,A4-C3-MULTI-PROB-AVG,57,45,0.5,0.5,0.0
P02-A4-PhysioNetMI-RIEMANNIAN-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR00:VS:A4-C0-CORE,PhysioNetMI,RIEMANNIAN,A4-C3-MULTI-PROB-AVG,6,45,0.5,0.5,0.0
P02-A4-PhysioNetMI-RIEMANNIAN-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR00:VS:A4-C0-CORE,PhysioNetMI,RIEMANNIAN,A4-C3-MULTI-PROB-AVG,71,45,0.5,0.5,0.0
P02-A4-PhysioNetMI-RIEMANNIAN-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR00:VS:A4-C0-CORE,PhysioNetMI,RIEMANNIAN,A4-C3-MULTI-PROB-AVG,93,45,0.6304347826086957,0.5652173913043478,0.0652173913043479
P02-A4-PhysioNetMI-RIEMANNIAN-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR00:VS:A4-C0-CORE,PhysioNetMI,RIEMANNIAN,A4-C3-MULTI-PROB-AVG,98,45,0.5118577075098814,0.5335968379446641,-0.021739130434782705
P02-A4-PhysioNetMI-NEURAL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR00:VS:A4-C0-CORE,PhysioNetMI,NEURAL,A4-C1-LONG-3P5S,107,45,0.5,0.38988095238095233,0.11011904761904767
P02-A4-PhysioNetMI-NEURAL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR00:VS:A4-C0-CORE,PhysioNetMI,NEURAL,A4-C1-LONG-3P5S,27,45,0.5,0.4841897233201581,0.015810276679841917
P02-A4-PhysioNetMI-NEURAL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR00:VS:A4-C0-CORE,PhysioNetMI,NEURAL,A4-C1-LONG-3P5S,39,45,0.5,0.3330039525691699,0.16699604743083007
P02-A4-PhysioNetMI-NEURAL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR00:VS:A4-C0-CORE,PhysioNetMI,NEURAL,A4-C1-LONG-3P5S,40,45,0.5,0.5178571428571428,-0.017857142857142794
P02-A4-PhysioNetMI-NEURAL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR00:VS:A4-C0-CORE,PhysioNetMI,NEURAL,A4-C1-LONG-3P5S,47,45,0.5,0.5,0.0
P02-A4-PhysioNetMI-NEURAL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR00:VS:A4-C0-CORE,PhysioNetMI,NEURAL,A4-C1-LONG-3P5S,48,45,0.4258893280632411,0.48023715415019763,-0.05434782608695654
P02-A4-PhysioNetMI-NEURAL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR00:VS:A4-C0-CORE,PhysioNetMI,NEURAL,A4-C1-LONG-3P5S,57,45,0.5,0.49702380952380953,0.0029761904761904656
P02-A4-PhysioNetMI-NEURAL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR00:VS:A4-C0-CORE,PhysioNetMI,NEURAL,A4-C1-LONG-3P5S,6,45,0.5,0.5089285714285714,-0.008928571428571397
P02-A4-PhysioNetMI-NEURAL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR00:VS:A4-C0-CORE,PhysioNetMI,NEURAL,A4-C1-LONG-3P5S,71,45,0.5,0.5405138339920948,-0.04051383399209485
P02-A4-PhysioNetMI-NEURAL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR00:VS:A4-C0-CORE,PhysioNetMI,NEURAL,A4-C1-LONG-3P5S,93,45,0.5,0.5,0.0
P02-A4-PhysioNetMI-NEURAL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR00:VS:A4-C0-CORE,PhysioNetMI,NEURAL,A4-C1-LONG-3P5S,98,45,0.5,0.5009881422924901,-0.0009881422924901129
P02-A4-PhysioNetMI-NEURAL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR00:VS:A4-C0-CORE,PhysioNetMI,NEURAL,A4-C2-MULTI-HARD-VOTE,107,45,0.5,0.38988095238095233,0.11011904761904767
P02-A4-PhysioNetMI-NEURAL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR00:VS:A4-C0-CORE,PhysioNetMI,NEURAL,A4-C2-MULTI-HARD-VOTE,27,45,0.5,0.4841897233201581,0.015810276679841917
P02-A4-PhysioNetMI-NEURAL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR00:VS:A4-C0-CORE,PhysioNetMI,NEURAL,A4-C2-MULTI-HARD-VOTE,39,45,0.46047430830039526,0.3330039525691699,0.12747035573122534
P02-A4-PhysioNetMI-NEURAL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR00:VS:A4-C0-CORE,PhysioNetMI,NEURAL,A4-C2-MULTI-HARD-VOTE,40,45,0.5,0.5178571428571428,-0.017857142857142794
P02-A4-PhysioNetMI-NEURAL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR00:VS:A4-C0-CORE,PhysioNetMI,NEURAL,A4-C2-MULTI-HARD-VOTE,47,45,0.5,0.5,0.0
P02-A4-PhysioNetMI-NEURAL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR00:VS:A4-C0-CORE,PhysioNetMI,NEURAL,A4-C2-MULTI-HARD-VOTE,48,45,0.43675889328063244,0.48023715415019763,-0.04347826086956519
P02-A4-PhysioNetMI-NEURAL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR00:VS:A4-C0-CORE,PhysioNetMI,NEURAL,A4-C2-MULTI-HARD-VOTE,57,45,0.5803571428571428,0.49702380952380953,0.08333333333333326
P02-A4-PhysioNetMI-NEURAL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR00:VS:A4-C0-CORE,PhysioNetMI,NEURAL,A4-C2-MULTI-HARD-VOTE,6,45,0.5,0.5089285714285714,-0.008928571428571397
P02-A4-PhysioNetMI-NEURAL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR00:VS:A4-C0-CORE,PhysioNetMI,NEURAL,A4-C2-MULTI-HARD-VOTE,71,45,0.5,0.5405138339920948,-0.04051383399209485
P02-A4-PhysioNetMI-NEURAL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR00:VS:A4-C0-CORE,PhysioNetMI,NEURAL,A4-C2-MULTI-HARD-VOTE,93,45,0.5,0.5,0.0
P02-A4-PhysioNetMI-NEURAL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR00:VS:A4-C0-CORE,PhysioNetMI,NEURAL,A4-C2-MULTI-HARD-VOTE,98,45,0.5,0.5009881422924901,-0.0009881422924901129
P02-A4-PhysioNetMI-NEURAL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR00:VS:A4-C0-CORE,PhysioNetMI,NEURAL,A4-C3-MULTI-PROB-AVG,107,45,0.5,0.38988095238095233,0.11011904761904767
P02-A4-PhysioNetMI-NEURAL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR00:VS:A4-C0-CORE,PhysioNetMI,NEURAL,A4-C3-MULTI-PROB-AVG,27,45,0.5,0.4841897233201581,0.015810276679841917
P02-A4-PhysioNetMI-NEURAL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR00:VS:A4-C0-CORE,PhysioNetMI,NEURAL,A4-C3-MULTI-PROB-AVG,39,45,0.48122529644268774,0.3330039525691699,0.14822134387351782
P02-A4-PhysioNetMI-NEURAL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR00:VS:A4-C0-CORE,PhysioNetMI,NEURAL,A4-C3-MULTI-PROB-AVG,40,45,0.5,0.5178571428571428,-0.017857142857142794
P02-A4-PhysioNetMI-NEURAL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR00:VS:A4-C0-CORE,PhysioNetMI,NEURAL,A4-C3-MULTI-PROB-AVG,47,45,0.5,0.5,0.0
P02-A4-PhysioNetMI-NEURAL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR00:VS:A4-C0-CORE,PhysioNetMI,NEURAL,A4-C3-MULTI-PROB-AVG,48,45,0.4150197628458498,0.48023715415019763,-0.06521739130434784
P02-A4-PhysioNetMI-NEURAL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR00:VS:A4-C0-CORE,PhysioNetMI,NEURAL,A4-C3-MULTI-PROB-AVG,57,45,0.5119047619047619,0.49702380952380953,0.014880952380952328
P02-A4-PhysioNetMI-NEURAL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR00:VS:A4-C0-CORE,PhysioNetMI,NEURAL,A4-C3-MULTI-PROB-AVG,6,45,0.5,0.5089285714285714,-0.008928571428571397
P02-A4-PhysioNetMI-NEURAL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR00:VS:A4-C0-CORE,PhysioNetMI,NEURAL,A4-C3-MULTI-PROB-AVG,71,45,0.5,0.5405138339920948,-0.04051383399209485
P02-A4-PhysioNetMI-NEURAL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR00:VS:A4-C0-CORE,PhysioNetMI,NEURAL,A4-C3-MULTI-PROB-AVG,93,45,0.5,0.5,0.0
P02-A4-PhysioNetMI-NEURAL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR00:VS:A4-C0-CORE,PhysioNetMI,NEURAL,A4-C3-MULTI-PROB-AVG,98,45,0.5,0.5009881422924901,-0.0009881422924901129
P02-A4-PhysioNetMI-SSL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR00:VS:A4-C0-CORE,PhysioNetMI,SSL,A4-C2-MULTI-HARD-VOTE,107,45,0.4642857142857143,0.44047619047619047,0.023809523809523836
P02-A4-PhysioNetMI-SSL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR00:VS:A4-C0-CORE,PhysioNetMI,SSL,A4-C2-MULTI-HARD-VOTE,27,45,0.5227272727272727,0.5464426877470356,-0.02371541501976293
P02-A4-PhysioNetMI-SSL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR00:VS:A4-C0-CORE,PhysioNetMI,SSL,A4-C2-MULTI-HARD-VOTE,39,45,0.48320158102766797,0.5247035573122529,-0.04150197628458496
P02-A4-PhysioNetMI-SSL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR00:VS:A4-C0-CORE,PhysioNetMI,SSL,A4-C2-MULTI-HARD-VOTE,40,45,0.5,0.5208333333333334,-0.02083333333333337
P02-A4-PhysioNetMI-SSL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR00:VS:A4-C0-CORE,PhysioNetMI,SSL,A4-C2-MULTI-HARD-VOTE,47,45,0.5,0.5,0.0
P02-A4-PhysioNetMI-SSL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR00:VS:A4-C0-CORE,PhysioNetMI,SSL,A4-C2-MULTI-HARD-VOTE,48,45,0.3804347826086957,0.4496047430830039,-0.06916996047430823
P02-A4-PhysioNetMI-SSL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR00:VS:A4-C0-CORE,PhysioNetMI,SSL,A4-C2-MULTI-HARD-VOTE,57,45,0.4494047619047619,0.4821428571428571,-0.03273809523809518
P02-A4-PhysioNetMI-SSL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR00:VS:A4-C0-CORE,PhysioNetMI,SSL,A4-C2-MULTI-HARD-VOTE,6,45,0.5,0.5,0.0
P02-A4-PhysioNetMI-SSL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR00:VS:A4-C0-CORE,PhysioNetMI,SSL,A4-C2-MULTI-HARD-VOTE,71,45,0.4990118577075099,0.5,-0.0009881422924901129
P02-A4-PhysioNetMI-SSL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR00:VS:A4-C0-CORE,PhysioNetMI,SSL,A4-C2-MULTI-HARD-VOTE,93,45,0.4782608695652174,0.45652173913043476,0.02173913043478265
P02-A4-PhysioNetMI-SSL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR00:VS:A4-C0-CORE,PhysioNetMI,SSL,A4-C2-MULTI-HARD-VOTE,98,45,0.5227272727272727,0.525691699604743,-0.0029644268774703386
